datetime,country,shape,duration (seconds),latitude,longitude
12/22/2011 20:00,us,circle,1200,43.6136111,-116.2025000
12/22/2011 20:50,us,light,180,45.8405556,-119.2883333
12/22/2011 21:00,us,triangle,60,41.9541667,-72.3027778
12/22/2012 02:07,us,light,10,45.0547222,-97.3294444
12/22/2012 04:30,,cigar,2100,64.836711,14.082748
12/22/2012 06:35,us,light,3600,32.7833333,-96.8000000
12/22/2012 07:00,,triangle,300,35.036388,-79.497498
12/22/2012 08:40,us,fireball,120,41.8463889,-71.8880556
12/22/2012 16:30,ca,unknown,300,45.583333,-72
12/22/2012 17:00,us,sphere,1800,45.1630556,-93.0555556
12/22/2012 17:00,us,oval,10,40.6994444,-99.0811111
12/22/2012 17:30,us,unknown,240,41.0391667,-74.8091667
12/22/2012 18:00,us,fireball,120,33.4483333,-112.0733333
12/22/2012 18:00,us,unknown,600,45.4313889,-122.7702778
12/22/2012 18:30,us,circle,180,34.0336111,-117.0422222
12/22/2012 18:55,us,oval,900,42.5636111,-84.8358333
12/22/2012 19:00,us,triangle,600,43.4891667,-71.5827778
12/22/2012 19:30,us,oval,300,37.5536111,-77.4605556
12/22/2012 20:15,us,triangle,300,43.5977778,-84.7675000
12/22/2012 20:21,us,light,120,33.4483333,-112.0733333
12/22/2012 20:35,us,fireball,180,26.3583333,-80.0833333
12/22/2012 20:35,us,light,120,37.2152778,-93.2980556
12/22/2012 21:00,us,light,300,39.7091667,-84.0633333
12/22/2012 21:45,us,sphere,300,39.9955556,-82.6744444
12/22/2012 22:00,us,fireball,240,25.8572222,-80.2783333
12/22/2012 22:10,us,unknown,180,44.0805556,-103.2305556
12/22/2012 22:15,us,oval,180,47.6063889,-122.3308333
12/22/2012 23:30,us,light,2700,32.5263889,-96.8861111
12/22/2013 00:30,us,light,600,37.9736111,-122.5300000
12/22/2013 01:00,us,triangle,120,37.8044444,-122.2697222
12/22/2013 02:30,,oval,300,33.170278,-111.572222
12/22/2013 08:45,us,egg,3600,36.8527778,-75.9783333
12/22/2013 18:00,us,light,1,60.4877778,-151.0583333
12/22/2013 19:00,us,sphere,900,36.7280556,-108.2180556
12/22/2013 19:01,us,flash,0.5,42.9994444,-83.6163889
12/22/2013 20:15,us,light,120,47.8125000,-116.8955556
12/22/2013 20:30,us,light,900,44.0463889,-123.0208333
12/22/2013 20:39,us,formation,120,32.2216667,-110.9258333
12/22/2013 20:39,us,formation,300,32.2216667,-110.9258333
12/22/2013 21:00,us,fireball,600,30.3319444,-81.6558333
12/22/2013 21:05,us,fireball,120,26.8172222,-80.0822222
12/22/2013 21:30,us,light,60,35.9986111,-96.1138889
12/22/2013 21:30,,light,3600,51.037852,-113.400287
12/23/1969 15:00,us,fireball,120,41.5622222,-72.6511111
12/23/1969 18:00,us,circle,60,41.5622222,-72.6511111
12/23/1973 16:00,,disk,300,35.564035,-97.290218
12/23/1975 02:00,us,oval,600,32.3263889,-109.4863889
12/23/1978 21:30,us,chevron,90,30.8325000,-83.2786111
12/23/1978 22:00,us,disk,120,39.7683333,-86.1580556
12/23/1980 00:00,au,disk,600,-16.92304,145.766251
12/23/1987 22:00,us,triangle,120,29.1869444,-82.1402778
12/23/1988 20:35,us,formation,360,43.0058333,-84.3716667
12/23/1989 20:00,us,sphere,300,39.7875000,-75.6969444
12/23/1990 06:15,,oval,300,46.481336,-90.05295
12/23/1991 19:00,us,sphere,420,40.9675000,-99.0861111
12/23/1993 12:00,us,oval,180,34.4408333,-118.6055556
12/23/1994 21:00,us,unknown,30,41.1544444,-74.1933333
12/23/1995 23:50,us,unknown,300,42.2125000,-72.1916667
12/23/1997 20:00,us,unknown,3,41.7600000,-70.0833333
12/23/1997 20:00,us,oval,5,41.9836111,-71.9777778
12/23/1998 17:20,us,other,45,36.0544444,-112.1386111
12/23/1998 22:00,us,circle,180,25.7738889,-80.1938889
12/23/1998 22:35,us,chevron,1200,44.0886111,-87.6575000
12/23/1999 17:00,us,other,300,47.1302778,-119.2769444
12/23/1999 17:20,us,sphere,40,35.2225000,-97.4391667
12/23/1999 20:30,us,triangle,300,33.6144444,-93.8133333
12/23/2000 04:00,us,oval,120,32.4183333,-88.5069444
12/23/2000 06:50,ca,egg,5,46.35,-72.55
12/23/2000 16:30,us,cigar,30,44.2941667,-92.6688889
12/23/2000 19:00,us,light,37800,33.3061111,-111.8405556
12/23/2000 19:00,,sphere,3600,40.416775,-3.70379
12/23/2000 20:00,us,,360,47.6063889,-122.3308333
12/23/2000 20:15,au,disk,600,-33.861481,151.205475
12/23/2000 22:00,us,light,600,33.3061111,-111.8405556
12/23/2001 20:27,us,formation,20,48.7597222,-122.4869444
12/23/2001 21:25,us,cone,1020,47.7625000,-122.2041667
12/23/2001 22:30,us,circle,120,27.4986111,-82.5750000
12/23/2002 03:30,us,teardrop,300,38.8402778,-77.4291667
12/23/2002 04:00,us,disk,1800,38.7208333,-75.0763889
12/23/2002 20:00,us,triangle,40,33.8702778,-117.9244444
12/23/2002 20:00,us,other,5,35.3313889,-92.0811111
12/23/2002 22:00,us,oval,1200,38.8055556,-123.0161111
12/23/2002 22:30,,other,300,-36.610179,-56.696392
12/23/2002 23:30,us,light,300,40.8022222,-124.1625000
12/23/2003 01:40,us,other,5,35.6677778,-101.3969444
12/23/2003 02:30,us,light,10800,43.1991667,-78.5763889
12/23/2003 03:00,,unknown,1200,34.125842,-109.935468
12/23/2003 04:56,us,triangle,10,39.9527778,-105.1680556
12/23/2003 05:11,us,light,1080,32.1838889,-86.5802778
12/23/2003 07:15,us,unknown,5400,48.2766667,-116.5522222
12/23/2003 19:22,us,light,480,33.9022222,-118.0808333
12/23/2003 20:00,us,circle,300,41.2958333,-86.6250000
12/23/2003 21:30,,light,60,40.412855,-74.307282
12/23/2003 21:30,us,,7200,40.4147222,-74.3658333
12/23/2003 22:20,us,circle,300,33.7591667,-118.0058333
12/23/2003 22:40,us,light,120,33.8444444,-117.7763889
12/23/2003 22:50,us,circle,2,35.6469444,-117.8116667
12/23/2004 00:00,us,diamond,60,34.7658333,-84.7700000
12/23/2004 01:00,us,formation,15,37.4419444,-122.1419444
12/23/2004 04:20,us,light,5,41.0027778,-95.5850000
12/23/2004 16:00,us,oval,10,32.4486111,-99.7327778
12/23/2004 16:30,us,sphere,2,35.8455556,-86.3902778
12/23/2004 16:40,ca,unknown,2040,49.15,-123.916667
12/23/2004 18:30,us,light,120,39.9547222,-82.8122222
12/23/2005 06:00,us,oval,1200,40.3275000,-80.0397222
12/23/2005 06:45,us,fireball,2,30.2238889,-92.0197222
12/23/2005 07:45,us,other,300,38.9536111,-94.7333333
12/23/2005 17:00,us,disk,1200,32.2216667,-110.9258333
12/23/2005 17:48,us,other,1800,36.7097222,-81.9775000
12/23/2005 19:00,us,circle,600,38.1838889,-83.4327778
12/23/2005 19:30,us,light,1200,34.7047222,-81.2144444
12/23/2005 19:40,gb,light,3,52.166667,-2.166667
12/23/2005 20:30,gb,triangle,60,52.466667,-1.916667
12/23/2005 20:45,us,changing,900,37.1236111,-82.6013889
12/23/2005 22:45,us,unknown,900,32.7763889,-79.9311111
12/23/2006 01:49,us,circle,120,37.6625000,-121.8736111
12/23/2006 03:10,us,unknown,3600,45.0158333,-95.2383333
12/23/2006 15:10,us,changing,40,38.5788889,-122.5786111
12/23/2006 16:00,us,triangle,180,39.6005556,-77.8208333
12/23/2006 20:00,ca,cylinder,6,46.816667,-65.8
12/23/2006 23:00,us,light,3,34.2783333,-119.2922222
12/23/2007 02:00,us,other,600,38.4494444,-78.8691667
12/23/2007 04:00,,,3600,23.063656,-109.702438
12/23/2007 05:00,us,circle,5,36.6797222,-79.3733333
12/23/2007 05:00,us,circle,900,34.0522222,-118.2427778
12/23/2007 09:00,us,circle,120,36.1750000,-115.1363889
12/23/2007 12:30,us,diamond,900,34.1213889,-118.1055556
12/23/2007 13:30,us,disk,180,41.8500000,-87.6500000
12/23/2007 16:00,us,circle,180,34.0522222,-118.2427778
12/23/2007 18:00,us,unknown,180,34.7444444,-120.2772222
12/23/2007 18:30,us,sphere,3,37.2933333,-80.0550000
12/23/2007 18:45,us,disk,4,39.0066667,-76.7794444
12/23/2007 18:45,us,light,5,39.0066667,-76.7794444
12/23/2007 20:00,us,disk,5,34.8905556,-80.9566667
12/23/2007 21:00,us,unknown,180,37.0850000,-121.6091667
12/23/2007 21:30,us,disk,300,33.7458333,-117.8252778
12/23/2007 23:00,us,formation,600,40.8894444,-111.8800000
12/23/2007 23:00,us,triangle,60,39.9955556,-82.6744444
12/23/2008 01:30,us,unknown,120,40.1741667,-75.0441667
12/23/2008 09:00,us,sphere,30,37.3394444,-121.8938889
12/23/2008 12:00,us,triangle,9,39.8027778,-105.0869444
12/23/2008 17:11,gb,fireball,120,51.95,1.3
12/23/2008 18:30,,light,900,38.104086,-122.256637
12/23/2008 20:00,us,formation,600,41.0016667,-74.3675000
12/23/2008 21:20,gb,circle,30,55.004722,-1.472778
12/23/2009 01:38,us,cigar,240,47.2530556,-122.4430556
12/23/2009 03:10,us,light,180,39.7286111,-121.8363889
12/23/2009 15:20,us,oval,30,40.0725000,-74.7211111
12/23/2009 15:49,us,other,60,30.9997222,-93.6677778
12/23/2009 19:00,us,triangle,5,39.7136111,-82.5994444
12/23/2009 19:30,us,triangle,10,42.3583333,-71.0602778
12/23/2009 19:47,us,light,300,30.4505556,-91.1544444
12/23/2009 21:00,,circle,6,42.207039,-71.685624
12/23/2010 00:00,us,cylinder,2631600,31.2436111,-90.4530556
12/23/2010 18:00,ca,unknown,300,48.366667,-53.866667
12/23/2010 19:30,us,egg,300,41.2505556,-87.8313889
12/23/2010 19:30,gb,triangle,3600,53.666667,-3
12/23/2010 20:25,us,disk,600,37.6941667,-122.0852778
12/23/2010 20:30,us,egg,60,41.2505556,-87.8313889
12/23/2010 20:40,us,egg,120,41.3322222,-87.7852778
12/23/2010 21:00,,other,300,40.006496,-75.703274
12/23/2010 21:00,us,egg,30,41.4200000,-87.7416667
12/23/2010 21:00,,egg,5,41.307809,-88.146724
12/23/2011 00:30,us,formation,600,46.6022222,-120.5047222
12/23/2011 03:00,us,rectangle,300,30.3116667,-95.4558333
12/23/2011 08:10,us,light,180,27.2936111,-80.3505556
12/23/2011 14:30,,changing,300,45.002567,-92.821496
12/23/2011 16:30,us,light,2,40.8336111,-75.7141667
12/23/2011 16:30,us,fireball,1800,47.6588889,-117.4250000
12/23/2011 16:45,,unknown,600,41.01111,-95.880842
12/23/2011 17:00,us,sphere,180,32.7152778,-117.1563889
12/23/2011 17:00,us,fireball,10,47.6588889,-117.4250000
12/23/2011 17:14,us,light,4,47.6588889,-117.4250000
12/23/2011 18:00,us,sphere,2400,43.0480556,-76.1477778
12/23/2011 18:16,us,unknown,4,48.1958333,-114.3119444
12/23/2011 19:30,,fireball,60,32.990461,-117.168105
12/23/2011 19:45,gb,other,60,53.433333,-1.35
12/23/2011 19:55,us,light,900,28.5380556,-81.3794444
12/23/2011 20:18,us,fireball,90,33.9525000,-84.5500000
12/23/2011 20:45,us,other,300,26.1416667,-81.7950000
12/23/2011 21:00,us,other,120,34.5794444,-118.1155556
12/23/2011 22:15,,fireball,30,32.514947,-117.038247
12/23/2011 22:30,ca,other,3600,43.75,-79.2
12/23/2011 22:58,us,other,540,39.2191667,-121.0600000
12/23/2012 00:30,us,triangle,1800,37.2438889,-77.4105556
12/23/2012 06:00,us,light,3,40.0991667,-83.1141667
12/23/2012 06:10,us,light,480,37.6144444,-93.4102778
12/23/2012 06:10,us,circle,300,39.5752778,-76.9961111
12/23/2012 07:30,us,fireball,300,44.2619444,-88.4152778
12/23/2012 14:20,,fireball,120,26.912417,75.787288
12/23/2012 15:00,us,light,5,31.2825000,-86.2555556
12/23/2012 15:45,us,disk,600,42.8238889,-72.1816667
12/23/2012 19:00,us,triangle,120,38.7358333,-85.3800000
12/23/2012 19:00,us,triangle,3600,39.5752778,-76.9961111
12/23/2012 20:02,us,fireball,300,27.0994444,-82.4544444
12/23/2012 20:15,us,flash,1500,41.7600000,-70.0833333
12/23/2012 20:30,us,fireball,240,39.6291667,-75.6586111
12/23/2012 20:40,us,other,4,40.7694444,-74.0208333
12/23/2012 21:00,us,fireball,1800,30.3933333,-86.4958333
12/23/2012 21:00,us,triangle,60,33.4502778,-82.1983333
12/23/2012 21:30,us,light,10,48.5344444,-123.0158333
12/23/2012 21:50,us,triangle,60,36.8466667,-76.2855556
12/23/2012 23:45,,fireball,60,64.133333,-21.933333
12/23/2013 07:00,us,circle,3600,26.5625000,-81.9497222
12/23/2013 17:30,us,light,300,47.7180556,-116.9505556
12/23/2013 17:50,us,light,60,37.3394444,-121.8938889
12/23/2013 18:30,us,triangle,300,38.6244444,-76.9394444
12/23/2013 18:45,us,flash,3600,43.8261111,-111.7888889
12/23/2013 19:00,us,light,60,45.0083333,-96.4172222
12/23/2013 19:30,us,circle,30,33.7877778,-117.8522222
12/23/2013 19:30,us,flash,300,43.8261111,-111.7888889
12/23/2013 20:00,us,fireball,120,33.4150000,-111.5488889
12/23/2013 20:00,,unknown,60,41.060222,-111.971053
12/23/2013 20:00,us,triangle,300,36.1658333,-86.7844444
12/23/2013 20:20,us,fireball,60,28.2486111,-81.2813889
12/23/2013 20:30,us,light,60,40.4277778,-74.4163889
12/23/2013 20:30,us,light,180,33.2486111,-111.6336111
12/23/2013 21:15,us,fireball,10,61.5813889,-149.4394444
12/23/2013 21:38,us,light,300,46.4400000,-122.8455556
12/23/2013 21:58,us,cylinder,180,20.6566667,-156.0586111
12/23/2013 22:11,us,light,300,61.2180556,-149.9002778
12/23/2013 22:22,us,circle,10,61.2180556,-149.9002778
12/23/2013 23:00,ca,circle,300,49.3,-124.316667
12/24/1947 21:00,us,cigar,1200,42.4394444,-83.7438889
12/24/1965 01:00,us,light,300,40.2269444,-78.9366667
12/24/1965 23:59,,triangle,3600,40.178447,-74.021804
12/24/1970 18:00,us,cylinder,300,39.7911111,-74.9294444
12/24/1972 02:00,us,disk,120,38.8338889,-104.8208333
12/24/1974 23:50,,disk,15,14.083333,-87.216667
12/24/1975 21:00,,rectangle,10800,36.778261,-119.417932
12/24/1977 00:00,us,unknown,120,32.2986111,-90.1847222
12/24/1977 23:00,us,oval,20,44.1544444,-75.7091667
12/24/1981 20:00,us,disk,3600,37.3341667,-79.5233333
12/24/1984 23:15,,triangle,180,34.577321,-83.332385
12/24/1986 22:00,us,triangle,120,29.1869444,-82.1402778
12/24/1987 20:00,us,rectangle,60,41.5775000,-71.5380556
12/24/1989 01:00,,light,1200,-33.46912,-70.641997
12/24/1989 23:45,us,triangle,900,44.7311111,-68.8269444
12/24/1990 13:30,us,unknown,15,40.4850000,-106.8311111
12/24/1991 23:59,us,circle,180,43.3361111,-85.8108333
12/24/1992 20:00,us,triangle,300,39.1619444,-84.4569444
12/24/1992 22:00,us,disk,7200,32.5091667,-92.1191667
12/24/1993 21:00,us,light,300,39.0066667,-91.3550000
12/24/1994 01:39,us,light,20,47.6063889,-122.3308333
12/24/1994 21:00,us,triangle,300,34.1511111,-118.4483333
12/24/1995 17:30,us,triangle,1800,34.7950000,-90.9911111
12/24/1995 20:30,,changing,3600,-23.55052,-46.633309
12/24/1995 22:00,,fireball,5,32.890398,-87.114934
12/24/1995 23:30,us,triangle,120,37.1297222,-80.4091667
12/24/1995 24:00,us,light,600,29.6908333,-95.2088889
12/24/1996 10:30,us,triangle,300,40.2736111,-76.8847222
12/24/1996 23:15,us,light,600,34.7463889,-92.2894444
12/24/1997 10:05,,formation,615,7.880448,98.39225
12/24/1997 20:08,gb,circle,5,52.3,-1.116667
12/24/1998 19:00,us,unknown,1.5,38.8461111,-77.3066667
12/24/1998 21:00,us,cylinder,300,30.3494444,-92.6713889
12/24/1999 04:00,,light,3600,39.36069,-74.435443
12/24/1999 07:45,us,oval,600,47.4927778,-112.3913889
12/24/1999 11:00,ca,unknown,1200,49.883333,-97.166667
12/24/1999 21:00,us,circle,120,25.7738889,-80.1938889
12/24/1999 23:24,us,triangle,10,41.0997222,-80.6497222
12/24/1999 23:30,au,cigar,12,-32.15,116
12/24/1999 23:30,,circle,120,18.346111,-66.048611
12/24/1999 23:55,us,triangle,900,35.9297222,-86.1816667
12/24/2000 00:10,us,egg,1200,34.4838889,-114.3216667
12/24/2000 18:00,us,circle,120,40.5983333,-124.1561111
12/24/2000 20:00,us,fireball,120,37.9747222,-87.5558333
12/24/2000 21:20,us,,1200,47.3144444,-116.5616667
12/24/2000 22:00,us,fireball,5,40.9955556,-82.6672222
12/24/2000 23:15,,,2,42.230537,-83.74664
12/24/2001 01:30,us,rectangle,120,36.1750000,-115.1363889
12/24/2001 04:17,de,light,60,52.516667,13.4
12/24/2001 14:00,,cigar,40,52.154461,-9.566863
12/24/2001 14:30,us,cigar,25,35.2847222,-81.2841667
12/24/2001 16:30,us,disk,25,34.0633333,-117.6500000
12/24/2001 18:11,us,triangle,600,39.9611111,-82.9988889
12/24/2001 20:00,us,light,5,45.6388889,-122.6602778
12/24/2001 20:30,us,light,480,33.8816667,-118.1161111
12/24/2001 21:00,,flash,3,9.977844,-84.829421
12/24/2001 23:00,us,light,3600,45.5236111,-122.6750000
12/24/2002 04:00,,other,7200,21.161908,-86.851528
12/24/2002 05:25,gb,circle,180,53.533333,-1.116667
12/24/2002 06:00,us,oval,1200,42.2222222,-71.0000000
12/24/2002 08:30,us,unknown,600,40.6975000,-74.2636111
12/24/2002 16:00,us,sphere,120,41.8238889,-71.4133333
12/24/2002 21:00,us,light,180,40.4163889,-120.6519444
12/24/2002 22:00,us,light,300,46.9005556,-102.0450000
12/24/2003 01:00,us,triangle,300,34.1808333,-118.3080556
12/24/2003 03:19,us,triangle,120,30.2383333,-90.9200000
12/24/2003 06:45,us,formation,900,47.4236111,-120.3091667
12/24/2003 10:00,us,sphere,2,34.0522222,-118.2427778
12/24/2003 13:00,ca,sphere,20,51.266667,-114.016667
12/24/2003 17:20,us,light,600,39.8855556,-104.9866667
12/24/2003 22:00,au,cigar,300,-33.861481,151.205475
12/24/2003 23:30,au,light,120,-34.477501,150.420395
12/24/2003 23:30,us,oval,4,37.7750000,-122.4183333
12/24/2004 00:00,us,disk,120,39.9522222,-75.1641667
12/24/2004 04:00,us,other,3600,39.2402778,-76.8397222
12/24/2004 19:00,us,sphere,3,38.8133333,-82.7269444
12/24/2004 19:35,us,light,300,47.5708333,-120.6027778
12/24/2004 20:58,us,fireball,1,38.9011111,-77.2655556
12/24/2004 21:00,us,other,1200,26.1902778,-97.6958333
12/24/2004 22:00,us,light,180,36.9613889,-120.0597222
12/24/2004 23:00,,cross,45,25.686614,-100.316113
12/24/2005 12:15,us,other,120,34.0752778,-84.2941667
12/24/2005 14:15,us,unknown,1200,34.2694444,-118.7805556
12/24/2005 19:35,us,triangle,60,39.9522222,-75.1641667
12/24/2005 21:00,us,egg,120,34.1169444,-83.5725000
12/24/2005 21:00,us,fireball,90,26.1272222,-80.2333333
12/24/2005 22:00,us,sphere,120,32.7733333,-92.4055556
12/24/2005 22:45,us,disk,60,34.9244444,-80.7436111
12/24/2006 00:00,,triangle,600,33.854335,-112.125137
12/24/2006 00:00,us,triangle,240,41.8005556,-73.1216667
12/24/2006 02:55,us,unknown,15,39.7683333,-86.1580556
12/24/2006 03:00,us,oval,2700,37.7975000,-121.2150000
12/24/2006 03:30,us,disk,2700,37.7975000,-121.2150000
12/24/2006 07:00,,,30,54.387039,-130.763003
12/24/2006 10:00,,triangle,1800,46.020021,-83.731114
12/24/2006 17:30,us,triangle,180,41.6213889,-72.7461111
12/24/2006 19:30,,unknown,4,43.076408,-77.079471
12/24/2006 19:30,us,diamond,18,35.6869444,-105.9372222
12/24/2006 20:00,us,triangle,300,42.4644444,-83.3763889
12/24/2006 20:00,us,rectangle,900,43.6727778,-84.3805556
12/24/2006 20:35,us,light,300,38.6786111,-121.7722222
12/24/2006 22:00,us,fireball,60,39.7683333,-86.1580556
12/24/2006 23:13,,light,600,41.921142,-87.809227
12/24/2006 23:30,us,formation,120,40.0377778,-76.3058333
12/24/2007 00:00,,disk,900,39.952335,-75.163789
12/24/2007 00:15,us,light,240,25.9013889,-97.4972222
12/24/2007 01:47,us,formation,780,34.1866667,-118.4480556
12/24/2007 01:49,us,circle,100,34.1222222,-117.5972222
12/24/2007 02:00,us,unknown,12,40.7141667,-74.0063889
12/24/2007 03:15,us,triangle,600,41.5008333,-90.4441667
12/24/2007 12:01,us,unknown,3600,37.1811111,-79.6175000
12/24/2007 17:00,ca,light,40,56.533333,-79.233333
12/24/2007 18:00,us,changing,60,28.4952778,-81.5350000
12/24/2007 18:50,us,light,900,39.7047222,-105.0808333
12/24/2007 20:15,us,unknown,300,40.1672222,-105.1013889
12/24/2007 20:30,us,unknown,10,35.1494444,-90.0488889
12/24/2007 24:00,,circle,120,37.964253,-91.831833
12/24/2008 00:30,us,circle,1,37.8044444,-122.2697222
12/24/2008 01:40,us,fireball,3,44.9800000,-93.2636111
12/24/2008 07:18,us,cigar,75,33.9533333,-117.3952778
12/24/2008 09:30,us,circle,75,28.8355556,-82.3305556
12/24/2008 12:00,us,,1200,39.3541667,-85.9666667
12/24/2008 16:16,,sphere,600,52.399539,0.262363
12/24/2008 16:48,,fireball,120,64.227056,27.728601
12/24/2008 17:45,us,light,15,35.4675000,-97.5161111
12/24/2008 20:00,gb,circle,300,55.8,-4.066667
12/24/2008 20:01,us,other,120,43.1547222,-77.6158333
12/24/2008 22:10,us,flash,5,42.6875000,-83.2341667
12/24/2009 01:00,us,other,300,38.8461111,-77.3066667
12/24/2009 06:15,us,egg,30,47.9130556,-122.0969444
12/24/2009 18:30,us,formation,180,33.8352778,-117.9136111
12/24/2009 18:30,gb,other,30,51.379444,-2.365556
12/24/2009 19:06,gb,fireball,180,54.85,-1.833333
12/24/2009 21:00,,circle,2400,-36.84846,174.763332
12/24/2009 21:00,us,other,300,42.2208333,-70.9402778
12/24/2009 21:05,gb,light,60,55.933333,-4.75
12/24/2009 23:01,gb,triangle,300,55.833333,-4.25
12/24/2009 23:35,,changing,600,34.036208,-117.784264
12/24/2010 18:00,,fireball,15,35.607603,-95.86027
12/24/2010 19:00,us,triangle,10,42.3916667,-71.0333333
12/24/2010 19:30,us,circle,900,38.7955556,-77.6141667
12/24/2010 19:30,us,light,120,39.5297222,-119.8127778
12/24/2010 20:00,us,light,300,38.8875000,-83.6144444
12/24/2010 20:00,us,light,180,40.0336111,-76.5047222
12/24/2010 20:30,us,light,120,42.3086111,-83.4822222
12/24/2010 21:00,us,light,7200,26.4611111,-80.0730556
12/24/2010 21:30,us,fireball,1200,40.5291667,-75.3936111
12/24/2010 21:30,us,sphere,900,37.9513889,-91.7711111
12/24/2010 22:00,us,oval,180,30.4505556,-91.1544444
12/24/2010 22:00,us,light,900,42.4666667,-70.9500000
12/24/2010 22:20,,sphere,180,-25.746111,28.188056
12/24/2010 22:30,us,diamond,180,36.1750000,-115.1363889
12/24/2011 00:00,us,light,3600,27.0591667,-80.1366667
12/24/2011 02:00,us,sphere,3600,64.8377778,-147.7163889
12/24/2011 04:40,us,other,30,37.7250000,-122.1550000
12/24/2011 05:00,us,changing,1800,27.4986111,-82.5750000
12/24/2011 06:30,us,changing,300,27.4986111,-82.5750000
12/24/2011 06:50,us,unknown,900,33.4483333,-112.0733333
12/24/2011 08:00,,circle,2700,40.760779,-111.891047
12/24/2011 11:49,us,oval,2,38.5788889,-122.5786111
12/24/2011 13:30,us,light,180,40.5308333,-112.2975000
12/24/2011 17:45,us,light,3,39.1530556,-77.0672222
12/24/2011 18:00,us,unknown,120,41.9902778,-70.9755556
12/24/2011 18:20,us,oval,10,36.5925000,-78.6163889
12/24/2011 18:30,us,fireball,20,47.6419444,-122.0791667
12/24/2011 19:00,us,unknown,120,41.4927778,-75.7000000
12/24/2011 19:30,us,sphere,120,39.2719444,-76.7322222
12/24/2011 19:50,us,triangle,90,38.6272222,-90.1977778
12/24/2011 20:00,us,other,300,39.0638889,-108.5500000
12/24/2011 20:00,us,other,15,40.1741667,-75.1072222
12/24/2011 20:00,us,oval,180,28.0338889,-82.6652778
12/24/2011 20:00,us,formation,90,47.1041667,-122.4333333
12/24/2011 20:00,us,fireball,600,40.5000000,-111.9500000
12/24/2011 20:05,us,triangle,300,33.6694444,-117.8222222
12/24/2011 20:30,us,formation,30,40.2258333,-76.3027778
12/24/2011 20:30,us,light,600,30.4547222,-90.5419444
